row_id,content,theme,sentiment_word,sentiment_anls,
1710,冷藏柜质量不错制冷效果挺好，卖家发货很快包装很好没有破损，非常满意,质量;卖家发货;包装;NULL;制冷效果;,不错;很快;很好;满意;挺好;,1;1;1;1;1;,
1711,买五本三本质量有问题、?异味,质量;,有问题;,-1;,
1712,用了，刚合适，值得购买,购买;NULL;,值得;合适;,1;1;,
1713,挺好的，客服态度不错，，,客服态度;NULL;,不错;挺好;,1;1;,
1714,本人175CM 71KG 裤长稍微短了一小点，其他各方面都合适,各方面;裤长;,合适;短;,1;-1;,
1715,赞。。。。。。。。。。。。。,NULL;,赞;,1;,
1716,好，再加个期限，那还是好,NULL;,好;,1;,
1717,".质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物",NULL;速度;包装;购物;NULL;质量;NULL;发货速度;服务态度;,严实;很快;仔细;满意;喜欢;好;满意;快;很好;,1;1;1;1;1;1;1;1;1;,
1718,挺好的，和原来买的一样,NULL;,挺好;,1;,
1719,"已经安装好了，目前还没有用、但是看着就很喜欢,功能非常的齐全、很高大上的感觉。安装人员也非常的热情。送货人员也非常的好啊。店家的服务态度也是非常满意。太喜欢这款洗衣机了",送货;安装;感觉;看着;洗衣机;功能;安装人员;服务态度;,好;好;很高;喜欢;喜欢;齐全;热情;满意;,1;1;1;1;1;1;1;1;,
1720,挺好的，适合单身公寓用，就是配送太慢,NULL;配送;NULL;,适合;慢;挺好;,1;-1;1;,
1721,一般般，不是那么好看。,NULL;NULL;,不是好看;一般般;,-1;0;,
1722,很美观  但是不防水,NULL;,很美;,1;,
1723,非常好  很便宜 拿来砸人最棒了,NULL;NULL;NULL;,便宜;棒;好;,1;1;1;,
1724,一般，，快递慢，，，，，，,NULL;快递;,一般;慢;,0;-1;,
1725,冰箱制冷还不错，但是冰箱内的隔板什么的有细微损坏，两个调节的脚不好弄，还有物流超级烂，呵呵，因为人不在就拉走了，明明显示到的时间，但是又不到，真假！,脚;NULL;隔板;物流;,不好;不错;细微;烂;,-1;1;-1;-1;,
1726,有一个USB坏的、好像很多人都遇到这个问题、是故意的吗？、不能用你设计两个图好看？,图;问题;NULL;,好看;很多;坏;,1;1;-1;,
1727,美美们可以购买这款美白面膜，效果的确不错。表妹推荐给我的，去旅游回来晒黑了，使用第一次就能得到改善，挺！ 送货很快，快递的服务态度也非常好好！ 下次还是会来亚马逊购物的！,NULL;效果;购买;送货;,推荐;不错;可以;很快;,1;1;1;1;,
1728,非常容易发热，而且很烫水，而且抽空不是很给力！哎.是不是该买个手动的！,NULL;NULL;发热;,很烫;不是给力;容易;,-1;-1;1;,
1729,小的离谱，只有三块，图上画了6块，误导消费者，还卖*，味道也一般&hellip;&hellip;,NULL;味道;,离谱;一般;,-1;0;,
1730,是小米手机，有它的特性，主板很容易发烫，但是交不影响使用，家里已经有一台同品牌的了，喜欢[追评],主板;NULL;使用;,容易;喜欢;不影响;,1;1;0;,
1731,试用了才来评价的，大品牌就是值得信赖，声音小，衣服脱水很干，物流也给力给我送到三楼，大大的好评！,大品牌;NULL;脱水;物流;NULL;,值得;信赖;很干;给力;好评;,1;1;-1;1;1;,
1732,看上去有点小气了,看上去;,小气;,-1;,
1733,还不错，就是发货慢,发货;NULL;,慢;不错;,-1;1;,
1734,电视太棒了，非常好，清晰，流畅，不卡,NULL;NULL;NULL;电视;NULL;,流畅;清晰;好;太棒;不卡;,1;1;1;1;1;,
1735,容量应该有10000，但是充电很慢，充四小时都充不满3000毫安手机。,充电;手机;,很慢;不满;,-1;-1;,
1736,省却去超市的烦恼，不过便不便宜就不知道了，不过去附近的超市也费事，还不错,NULL;NULL;NULL;,费事;不便宜;不错;,-1;-1;1;,
1737,给我坏的商品，耽误大家时间，估计是别人退货的，心情不爽,心情;商品;,不爽;坏;,-1;-1;,
1738,很漂亮，谢谢,NULL;,漂亮;,1;,
1739,不错，空间正好装得下,NULL;空间;,不错;正好;,1;1;,
1740,左边那个有杂音，来很小的声音都有，都听不清楚了。想想只有几十块钱，都不想退了，只想说，以后再也不会买这玩意儿了！,NULL;NULL;声音;,不清楚;有杂音;很小;,-1;-1;1;,
1741,味道还是可以的~ 就是持续时间没那么长~,味道;NULL;,可以;没长;,1;-1;,
1742,不好，不好就是不好，还要打8个字,NULL;,不好;,-1;,
1743,电视挺好。 挺便宜的。不能联网能连的话就更好了。,NULL;电视;联网;,便宜;挺好;更好;,1;1;1;,
1744,可以理解的话？我！我想对你来说重要,NULL;NULL;,可以;理解;,1;1;,
1745,质量不错 味道纯正 是正品  价格实惠  喝完再来  很满意的一次购买。,购买;NULL;质量;味道;价格;,满意;正品;不错;纯正;实惠;,1;1;1;1;1;,
1746,还不错 双十一买的 除了噪音有点大 别的都可以 体积小操作方便,操作;NULL;NULL;,方便;不错;可以;,1;1;1;,
1747,反正在北京设定的几个频率几乎都有干扰，音质一般，通话声音小。,音质;频率;,一般;干扰;,0;-1;,
1748,垃圾商品，太差劲了。膜太脆了吧，一撕开红色边角，就碎了，什么破东西啊，话说的再好，万事看质量。就不能给咱们国产争口气。,商品;NULL;膜;东西;NULL;,垃圾;太差;脆;破;碎;,-1;-1;1;-1;-1;,
1749,挺好的，就是安装等的时间比较长,时间;NULL;,长;挺好;,1;1;,
1750,味道是很香了，目前为止使用了三次，总体感觉就是少了就干，多了有点油，过段时间又有点干，很喜欢这个香味，很舒服，但是效果没有预想的好，估计是我的头发太彭了把,味道;NULL;感觉;效果;NULL;香味;NULL;,很香;有点油;干;没有好;舒服;喜欢;干;,1;-1;-1;-1;1;1;-1;,
1751,味道怪怪的，不是很喜欢,NULL;味道;,不是喜欢;怪怪的;,-1;-1;,
1752,东西还行，买了后去实体店无意中看到这款烤箱，*元。我只能呵呵了，不知道你卖*是几个意思？,东西;,还行;,1;,
1753,贵，比实体店贵好多！！！,实体店;NULL;,贵;贵;,-1;-1;,
1754,我是混合偏干的皮肤，后面的mm要注意这个,皮肤;,偏干;,-1;,
1755,不标准,NULL;,不标准;,0;,
1756,很满意。 外观也很漂亮,外观;NULL;,漂亮;满意;,1;1;,
1757,这个便宜好用，一直用这个牌子,NULL;NULL;,便宜;好用;,1;1;,
1758,视觉效果算是不错，产品重量有点轻，只有家里索尼的的一半重量。不知道耐用不，感觉要是碰撞下会坏的很严重。系统很流畅,系统;NULL;感觉;视觉效果;产品重量;NULL;,流畅;不耐用;坏;不错;轻;严重;,1;-1;-1;1;1;-1;,
1759,感应不够灵敏，灯光不够亮，如果可以通电就好了，总的来说不够实用,通电;NULL;总的来说;感应;,好;可以;不够实用;不够灵敏;,1;1;-1;-1;,
1760,还可以，价格公道,NULL;,还可以;,1;,
1761,物流网点自取，感觉坑,感觉;,坑;,-1;,
1762,不错，卖家态度好[追评],NULL;卖家态度;,不错;好;,1;1;,
1763,电视挺好的，长虹老牌子啦值得信赖，上门安装的师傅很专业，把每个功能细节讲的都很清楚。,师傅;NULL;细节;老牌子;电视;,专业;信赖;清楚;值得;挺好;,1;1;1;1;1;,
1764,不错，价格便宜，色彩也可以,NULL;色彩;,不错;可以;,1;1;,
1765,很满意，是不错！,NULL;NULL;,不错;满意;,1;1;,
1766,面膜里面的原液太少了,面膜;,太少;,-1;,
1767,挺好的，好大的一个冰箱呀，逢年过节不怕不够放了。外观很气派。,NULL;冰箱;外观;,挺好;好大;气派;,1;-1;1;,
1768,杂粮先生 ZHALIANGXIANSHENG 怀山药糙米粉 360克,NULL;,糙;,-1;,
1769,配送和安装速度是很快的。质量只有以后用了再看了。,安装速度;,很快;,1;,
1770,电视看着不错，售后也可以，我在用用看吧,售后;看着;,可以;不错;,1;1;,
1771,一般，不值！顺美 儿童刷牙杯 浴室卡通漱口杯 SM-2041顺美 儿童刷牙杯 浴室卡通漱口杯 SM-2041,NULL;NULL;,不值;一般;,-1;0;,
1772,老牌子好用，,老牌子;,好用;,1;,
1773,用了两天发现不是洗发水，忧伤,NULL;,忧伤;,-1;,
1774,挺好的，目前没发现不正常的地方,NULL;NULL;,正常;挺好;,1;1;,
1775,装修还没用，希望不错,NULL;,不错;,1;,
1776,送货人员态度很不好，,人员态度;,不好;,-1;,
1777,拆开看了，好小的一块香皂，用了感觉一般般，没描述的那么好，199元买的，感觉亏了,香皂;感觉;感觉;描述;,好;亏了;一般般;好;,1;-1;0;1;,
1778,挺好的，声音也不大。看起来也不错。配送人员也很好。,看起来;NULL;配送人员;,不错;挺好;很好;,1;1;1;,
1779,屏幕贴刚拿到手就看到有个气泡，以为是跟一号离型膜产生的气泡，没直接撕开一号离型膜，没想到气泡还在，用除尘膜也弄不掉，然后贴屏幕上，气泡还在，弄也弄不掉,膜;膜;,型;没型;,1;-1;,
1780,套装很实惠，搞活动买的,套装;,实惠;,1;,
1781,东西不错，使用方便。。。。,东西;NULL;,不错;使用方便;,1;1;,
1782,太薄了,NULL;,太薄;,0;,
1783,用了几天才来评价的，手机不错，运行很快一点都不卡，拍照特清晰，音质好，一直用的都是这个品牌的手机，很喜欢值得推荐[追评]用的很顺手，也很喜欢这个颜色，运行很快不卡，一直用这个牌子的手机，音质好拍照效果好。,手机;NULL;拍照;NULL;音质;运行;NULL;效果;NULL;颜色;NULL;,不错;顺手;清晰;推荐;好;很快;喜欢;好;值得;喜欢;不卡;,1;1;1;1;1;1;1;1;1;1;1;,
1784, 从没用过安卓系统，用起来有点吃力。耗电有点厉害啊，黑狱？不会啊&hellip;&hellip;&hellip;win10m真的降智商。手机本身质量没问题，只是才装上卡打电话，屏幕直接睡死。搞半天才好。现在也没问题，应该是我哪里没设置好吧。[追评],用起来;设置;NULL;NULL;耗电;,吃力;好;卡;好;厉害;,-1;1;-1;1;1;,
1785,面膜纸还能再烂一点吗？一不小心就撕破了，总共用过3片，破了2片。,面膜纸;NULL;,烂;破;,-1;-1;,
1786,没想象中好，厚度没有iphone玻璃膜的一半厚，尺寸也偏小，不能完全盖住屏幕,iphone;屏幕;尺寸;NULL;,厚;不能盖住;偏小;好;,0;-1;-1;1;,
1787,3天就坏了，充不进电，换别的线就没问题。,NULL;,坏;,-1;,
1788,物流太慢，受不了，7天才到，其他的还好,NULL;NULL;物流;,受不了;还好;慢;,-1;1;-1;,
1789,很难用，做的米饭没什么味道。还是以前机械版的电饭煲好,NULL;电饭煲;,难用;好;,-1;1;,
1790,老人用，当备用机或者一般预算不高的可以买，不错[追评],NULL;NULL;NULL;NULL;,一般;不错;可以;不高;,0;1;1;0;,
1791,什么鬼，还不如手，我真是犯贱，以前买过明明知道不好使还去买，我不知道评价舒服的都是些什么高人，那么小，难受死了，用完直接丢了?,NULL;NULL;评价;NULL;,犯贱;不好;舒服;难受;,-1;-1;1;-1;,
1792,韵达快递，差评。下午4点给我发了个信息，说下午6点之前不取快递，就给退回去了&hellip;&hellip;连个电话都没打，就只发个短息，然后要取走，取不走就给退回去了，谁让你这么嚣张的&hellip;&hellip;啊？哪家快递公司有你这么嚣张啊！！！！,NULL;快递公司;NULL;NULL;,短;嚣张;差评;嚣张;,-1;-1;-1;-1;,
1793,送货单上有u盘，到了手里就没见了，反问回客服半天没个回复，一句话就是不好。,NULL;,不好;,-1;,
1794,很满意，比乐视的好，节目丰富,节目;乐视;NULL;,丰富;好;满意;,1;1;1;,
1795,耳机卖家说的三天左右到  结果是五天。五天就五天吧     用了不到两天耳机出现严重偏音。  右边的声音特别大  左边声音小的几乎是听不见。  申请售后  两个客服都是敷衍的态度。 根本没想实际处理问题  所以请大家别上当。 就当花钱买教训了。,耳机;声音;客服;,严重;听不见;敷衍;,-1;-1;-1;,
1796,质量差，邮寄过来居然包装是已经开封过来，有一瓶居然只有2/3瓶，真是醉了。,包装;质量;,开封;差;,-1;-1;,
1797,好喝。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。,NULL;,好喝;,1;,
1798,和许多用户一样，我收到货发现只有半瓶。这样缺斤短两的事情宝洁和京东也做得出来。敬佩！,宝洁;NULL;,缺斤短两;敬佩;,-1;1;,
1799,热的太慢了！性价比不高！,NULL;性价比;,慢;不高;,-1;0;,
1800,用了之后反而起豆豆！用起来感觉不好！,感觉;,不好;,-1;,
1801,无语了，这个卡的长度，都无法拧螺丝。我这一插USB设备 ，这个卡就直接进机箱里去了，往外拿好费事啊。还有，这破USB3.0的速度就比2.0快不到一倍，不到12M每秒，不过这卡自带的USB2.0到是和我自带的2.0的速度一样，我用主板自带的3.0接口，都70-80M每秒。总结：像我这样参数控的人别买了，IT小白猪可以买了装装逼。,NULL;机箱;NULL;NULL;长度;NULL;NULL;NULL;NULL;,费事;卡;无语;快;卡;可以;破;卡;好;,-1;-1;-1;1;-1;1;-1;-1;1;,
1802,不错不错马马虎虎,NULL;NULL;,不错;马马虎虎;,1;0;,
1803,非常不满意，款式还可以，但质量真的太垃圾了，竟然进水的,质量;NULL;款式;,垃圾;不满意;还可以;,-1;-1;1;,
1804,是正品  我的在实体店买的买了999  这个买给老公用   比实体店少了几十块  超值  谢谢卖家  点赞  祝店家生意兴隆  有需要还会回购的[追评],NULL;NULL;NULL;,正品;超值;点赞;,1;1;1;,
1805,收到后，感觉像是打开过的，盖子很松，袋子里都是眼霜的味道！！ 果然还是京东好些，最起码人包装没问题！客服态度也是超好的！,客服态度;,超好;,1;,
1806,昨天收到的货，已经试过煮了几次蛋了，很方便 实用，煮好的蛋非常地嫩，很好吃。 还可以用来蒸慢头什么的。推荐。。。。,NULL;NULL;NULL;NULL;NULL;NULL;,推荐;慢;实用;很好;还可以;方便;,1;-1;1;1;1;1;,
1807,酒精味道太浓烈 不敢往脸上喷 还是用自己之前买的那支喷脸好了 外包装透明盒上的条码扫出来是专柜价码专柜产品原价格 但喷雾本身上的条码又是一种 扫描出来显示的就是129元 没产品详细介绍 建议大家在卓越没说明之前不要喷脸 我在手臂上试了 清凉的感觉是有 但大部分原因是酒精 闻得时候眼泪直呛 过会儿味道才会消 不知这是存货还是像衣服一样有些尾单（因为有瑕疵所以价格低） 可这直接接触皮肤的护肤品类有瑕疵问题就不像衣服那么简单了 求鉴定啊,衣服;味道;护肤品;衣服;说明;NULL;外包装;感觉;产品;,瑕疵;太浓;瑕疵;简单;卓越;好;透明;清凉;详细;,-1;-1;-1;1;1;1;1;1;1;,
